Left,Label
DB06781,0
DB01191,73
DB06710,0
DB06603,73
DB01378,0
DB01601,73
DB00206,0
DB09073,73
DB06016,0
DB00270,73
DB00576,0
DB08820,73
DB01280,0
DB00735,73
DB00735,0
DB00233,73
DB06810,0
DB05812,73
DB05812,0
DB12598,73
DB12598,0
DB08820,73
DB01014,0
DB00570,73
DB06781,0
DB00571,73
DB00571,0
DB08820,73
DB08820,0
DB00864,73
DB00864,0
DB01086,73
DB01086,0
DB00863,73
DB01044,0
DB04920,73
DB04920,0
DB01098,73
DB01098,0
DB01093,73
DB09272,0
DB11730,73
DB11730,0
DB06290,73
DB00970,0
DB00320,73
DB00320,0
DB09330,73
DB09330,0
DB00196,73
DB00196,0
DB00795,73
DB08815,0
DB01118,73
DB01118,0
DB01211,73
DB00385,0
DB01182,73
DB01362,0
DB00834,73
DB00834,0
DB00661,73
DB00592,0
DB01211,73
DB01211,0
DB00178,73
DB06712,0
DB08816,73
DB06816,0
DB09048,73
DB09048,0
DB01032,73
DB01032,0
DB06290,73
DB06290,0
DB01601,73
DB01053,0
DB01254,73
DB01254,0
DB06717,73
DB00434,0
DB01026,73
DB01296,0
DB09118,73
DB01607,0
DB00205,73
DB00205,0
DB00972,73
DB00972,0
DB00655,73
DB00896,0
DB01261,73
DB01602,0
DB06595,73
DB06791,0
DB08933,73
DB08933,0
DB06717,73
DB06717,0
DB00747,73
DB06697,0
DB04868,73
DB00243,0
DB01007,73
DB01007,0
DB01001,73
DB01001,0
DB00806,73
DB00227,0
DB08899,73
DB12483,0
DB00834,73
DB04839,0
DB08933,73
DB08933,0
DB02703,73
DB02703,0
DB06717,73
DB09069,0
DB09073,73
DB00863,0
DB01401,73
DB01401,0
DB02703,73
DB02703,0
DB01217,73
DB00264,0
DB11586,73
DB11586,0
DB09118,73
DB09118,0
DB05812,73
DB01016,0
DB00599,73
DB00599,0
DB01254,73
DB01254,0
DB01254,73
DB01254,0
DB00584,73
DB00584,0
DB00582,73
DB00582,0
DB02703,73
DB02703,0
DB00690,73
DB00989,0
DB09073,73
DB09073,0
DB09297,73
DB00889,0
DB09296,73
DB09296,0
DB08933,73
DB08933,0
DB02703,73
DB02703,0
DB00343,73
DB00658,0
DB06290,73
DB00746,0
DB00661,73
DB00661,0
DB00668,73
DB00668,0
DB08874,73
DB03619,0
DB00705,73
DB00705,0
DB09256,73
DB00492,0
DB11915,73
DB09099,0
DB09477,73
DB00737,0
DB06603,73
DB06603,0
DB02703,73
DB02703,0
DB00872,73
DB08827,0
DB00722,73
DB00722,0
DB01203,73
DB01203,0
DB00381,73
DB00750,0
DB09073,73
DB09073,0
DB00834,73
DB01332,0
DB09065,73
DB09065,0
DB00389,73
DB00389,0
DB01012,73
DB01012,0
DB08933,73
DB00528,0
DB09065,73
DB00198,0
DB01357,73
DB00410,0
DB09330,73
DB00787,0
DB06717,73
DB00804,0
DB06717,73
DB06717,0
DB05521,73
DB08947,0
DB00091,73
DB01280,0
DB00503,73
DB00982,0
DB01012,73
DB01012,0
DB00872,73
DB09244,0
DB00877,73
DB00877,0
DB09048,73
DB09048,0
DB01182,73
DB01182,0
DB01182,73
DB01182,0
DB01211,73
DB01211,0
DB00555,73
DB08864,0
DB01167,73
DB01167,0
DB00246,73
DB00246,0
DB08864,73
DB01156,0
DB08865,73
DB08865,0
DB09330,73
DB09330,0
DB02703,73
DB02703,0
DB06717,73
DB06717,0
DB09065,73
DB09099,0
DB08881,73
DB00584,0
DB01254,73
DB01601,0
DB09118,73
DB09118,0
DB01403,73
DB01403,0
DB00584,73
DB00584,0
DB00337,73
DB00337,0
DB00813,73
DB00813,0
DB00810,73
DB00810,0
DB00501,73
DB00501,0
DB00834,73
DB00834,0
DB00503,73
DB01173,0
DB00502,73
DB00502,0
DB00872,73
DB01033,0
DB08820,73
DB01078,0
DB01254,73
DB08976,0
DB09048,73
DB09048,0
DB12483,73
DB01291,0
DB12598,73
DB12598,0
DB08820,73
DB08820,0
DB01026,73
DB01026,0
DB01259,73
DB06704,0
DB01254,73
DB01254,0
DB01253,73
DB01253,0
DB01182,73
DB01182,0
DB00196,73
DB00368,0
DB08933,73
DB00905,0
DB09048,73
DB00844,0
DB06290,73
DB06290,0
DB01101,73
DB09096,0
DB09054,73
DB00565,0
DB06290,73
DB00294,0
DB00845,73
DB00845,0
DB05812,73
DB01253,0
DB00543,73
DB00543,0
DB00540,73
DB08965,0
DB06228,73
DB09268,0
DB06290,73
DB02546,0
DB00169,73
DB01234,0
DB06290,73
DB06290,0
DB04575,73
DB04575,0
DB08933,73
DB08933,0
DB01254,73
DB08971,0
DB04573,73
DB04573,0
DB09065,73
DB00227,0
DB00343,73
DB11235,0
DB01254,73
DB00518,0
DB09118,73
DB09118,0
DB06210,73
DB06210,0
DB08933,73
DB09079,0
DB02709,73
DB06274,0
DB00976,73
DB08897,0
DB02703,73
DB08913,0
DB02701,73
DB04711,0
DB09048,73
DB09048,0
DB00503,73
DB00300,0
DB11730,73
DB11730,0
DB01254,73
DB00801,0
DB00732,73
DB00742,0
DB00845,73
DB00293,0
DB00783,73
DB00783,0
DB01124,73
DB01124,0
DB01611,73
DB00933,0
DB01340,73
DB00153,0
DB00972,73
DB00652,0
DB00976,73
DB00976,0
DB00277,73
DB00277,0
DB01254,73
DB01303,0
DB00472,73
DB09146,0
DB01254,73
DB01254,0
DB09330,73
DB09330,0
DB01093,73
DB08897,0
DB00255,73
DB00255,0
DB00834,73
DB00834,0
DB06603,73
DB00964,0
DB08820,73
DB08820,0
DB09330,73
DB00258,0
DB09073,73
DB04573,0
DB01129,73
DB01129,0
DB01211,73
DB01211,0
DB08881,73
DB08881,0
DB01149,73
DB01015,0
DB06290,73
DB06290,0
DB00845,73
DB09269,0
DB09065,73
DB00485,0
DB00213,73
DB00213,0
DB06603,73
DB00674,0
DB00747,73
DB00747,0
DB00741,73
DB00741,0
DB01263,73
DB11268,0
DB01340,73
DB00245,0
DB01348,73
DB01348,0
DB00584,73
DB00772,0
DB00470,73
DB00374,0
DB00472,73
DB00472,0
DB00477,73
DB00477,0
DB00907,73
DB00907,0
DB09073,73
DB09073,0
DB09075,73
DB09075,0
DB08881,73
DB01062,0
DB05812,73
DB05812,0
DB00440,73
DB00819,0
DB06290,73
DB06290,0
DB00176,73
DB01046,0
DB00726,73
DB00726,0
DB00834,73
DB00741,0
DB09065,73
DB09065,0
DB00834,73
DB00834,0
DB06603,73
DB06603,0
DB02703,73
DB06654,0
DB00468,73
DB00468,0
DB00646,73
DB00646,0
DB13878,73
DB01558,0
DB00398,73
DB00398,0
DB00643,73
DB00643,0
DB00641,73
DB09130,0
DB00396,73
DB00396,0
DB13874,73
DB01111,0
DB00582,73
DB00582,0
DB00289,73
DB09053,0
DB00283,73
DB01589,0
DB00582,73
DB00582,0
DB00285,73
DB00285,0
DB09065,73
DB06707,0
DB06290,73
DB06290,0
DB00701,73
DB01048,0
DB01097,73
DB11136,0
DB01211,73
DB01211,0
DB01254,73
DB00914,0
DB08820,73
DB08820,0
DB09065,73
DB11560,0
DB08958,73
DB08958,0
DB01110,73
DB01110,0
DB01115,73
DB01115,0
DB01118,73
DB01118,0
DB00763,73
DB00763,0
DB00335,73
DB00228,0
DB06212,73
DB01246,0
DB01072,73
DB01072,0
DB06717,73
DB00604,0
DB09330,73
DB09330,0
DB01254,73
DB00939,0
DB00691,73
DB00871,0
DB09330,73
DB00997,0
DB00863,73
DB00863,0
DB01254,73
DB01167,0
DB00864,73
DB00864,0
DB06290,73
DB09041,0
DB09330,73
DB00838,0
DB01211,73
DB00764,0
DB00903,73
DB00897,0
DB09118,73
DB09118,0
DB00664,73
DB00664,0
DB01263,73
DB00520,0
DB00196,73
DB00196,0
DB00313,73
DB00313,0
DB00624,73
DB00624,0
DB00622,73
DB00639,0
DB04743,73
DB04743,0
DB00196,73
DB00196,0
DB06414,73
DB01463,0
DB09570,73
DB00351,0
DB01254,73
DB01254,0
DB03585,73
DB03585,0
DB01250,73
DB01622,0
DB00263,73
DB00263,0
DB01232,73
DB01232,0
DB00268,73
DB00268,0
DB00882,73
DB11619,0
DB09031,73
DB09031,0
DB12026,73
DB12026,0
DB11994,73
DB06243,0
DB01032,73
DB01032,0
DB08881,73
DB08881,0
DB08933,73
DB00618,0
DB02703,73
DB02703,0
DB01319,73
DB01319,0
DB01685,73
DB00708,0
DB09118,73
DB09118,0
DB04855,73
DB04855,0
DB00238,73
DB00238,0
DB01012,73
DB09137,0
DB11730,73
DB00835,0
DB00503,73
DB01030,0
DB01181,73
DB01591,0
DB00949,73
DB00949,0
DB00316,73
DB01598,0
DB02703,73
DB01162,0
DB01118,73
DB01118,0
DB09054,73
DB09166,0
DB00608,73
DB00238,0
DB00705,73
DB00340,0
DB00861,73
DB04948,0
DB09048,73
DB09048,0
DB09075,73
DB09462,0
DB09073,73
DB09073,0
DB06603,73
DB09570,0
DB08918,73
DB00320,0
DB01169,73
DB01169,0
DB09073,73
DB09073,0
DB00834,73
DB00433,0
DB01167,73
DB01167,0
DB00763,73
DB00763,0
DB08933,73
DB04743,0
DB00363,73
DB00363,0
DB01062,73
DB01062,0
DB01026,73
DB05381,0
DB01254,73
DB00205,0
DB01167,73
DB01162,0
DB01211,73
DB01211,0
DB06717,73
DB03756,0
DB05812,73
DB00818,0
DB00542,73
DB01412,0
DB09073,73
DB01255,0
DB06210,73
DB05039,0
DB09102,73
DB09102,0
DB00915,73
DB00799,0
DB04896,73
DB04896,0
DB06335,73
DB06335,0
DB01097,73
DB01097,0
DB08820,73
DB00869,0
DB00979,73
DB00979,0
DB00661,73
DB03128,0
DB01151,73
DB01172,0
DB09477,73
DB09477,0
DB00834,73
DB00834,0
DB00764,73
DB00368,0
DB00243,73
DB00243,0
DB01155,73
DB00309,0
DB06290,73
DB06290,0
DB06708,73
DB08824,0
DB09330,73
DB01301,0
DB01242,73
DB01242,0
DB00701,73
DB00701,0
DB00705,73
DB00705,0
DB00704,73
DB01604,0
DB05812,73
DB09323,0
DB06210,73
DB06725,0
DB06715,73
DB11828,0
DB06717,73
DB06717,0
DB09073,73
DB09073,0
DB09073,73
DB01599,0
DB08933,73
DB06698,0
DB09054,73
DB04876,0
DB00328,73
DB06766,0
DB00285,73
DB00285,0
DB00320,73
DB00320,0
DB00321,73
DB00321,0
DB00976,73
DB00462,0
DB01232,73
DB01061,0
DB06290,73
DB11943,0
DB02703,73
DB02703,0
DB08976,73
DB08976,0
DB06717,73
DB00860,0
DB00219,73
DB00219,0
DB01422,73
DB01331,0
DB00490,73
DB00490,0
DB00590,73
DB09414,0
DB06717,73
DB02659,0
DB06712,73
DB06712,0
DB06708,73
DB06708,0
DB00324,73
DB00888,0
DB00321,73
DB00321,0
DB00501,73
DB01211,0
DB00624,73
DB09009,0
DB00623,73
DB00623,0
DB00622,73
DB01489,0
DB00178,73
DB00178,0
DB00263,73
DB00263,0
DB00264,73
DB00341,0
DB01167,73
DB00435,0
DB01218,73
DB01218,0
DB08881,73
DB01338,0
DB00182,73
DB00182,0
DB00338,73
DB00237,0
DB01254,73
DB01254,0
DB00335,73
DB05528,0
DB09118,73
DB09118,0
DB00458,73
DB00458,0
DB00967,73
DB00967,0
DB08820,73
DB01256,0
DB01239,73
DB04846,0
DB06717,73
DB06717,0
DB01232,73
DB08802,0
DB01234,73
DB01176,0
DB00647,73
DB00647,0
DB01149,73
DB06203,0
DB08820,73
DB08820,0
DB00622,73
DB09027,0
DB08933,73
DB08933,0
DB00214,73
DB00214,0
DB08820,73
DB06716,0
DB00213,73
DB00687,0
DB01254,73
DB01254,0
DB01115,73
DB01223,0
DB01136,73
DB01159,0
DB01110,73
DB04794,0
DB01588,73
DB01588,0
DB01587,73
DB06243,0
DB01118,73
DB06738,0
DB01138,73
DB00722,0
DB00196,73
DB00196,0
DB00199,73
DB00199,0
DB05219,73
DB00709,0
DB09073,73
DB09073,0
DB08881,73
DB00780,0
DB01299,73
DB12598,0
DB09291,73
DB09291,0
DB09073,73
DB06816,0
DB00440,73
DB00440,0
DB06589,73
DB06736,0
DB06717,73
DB00908,0
DB06290,73
DB00196,0
DB01685,73
DB01685,0
DB08820,73
DB00755,0
DB08827,73
DB00594,0
DB08816,73
DB00988,0
DB00188,73
DB00723,0
DB06717,73
DB00754,0
DB08933,73
DB08933,0
DB09118,73
DB09118,0
DB00834,73
DB00834,0
DB01232,73
DB01232,0
DB01012,73
DB01012,0
DB00537,73
DB00537,0
DB09048,73
DB06589,0
DB00531,73
DB00531,0
DB09167,73
DB00396,0
DB09073,73
DB00180,0
DB00863,73
DB09128,0
DB01072,73
DB01188,0
DB00864,73
DB00864,0
DB08933,73
DB00588,0
DB00670,73
DB00670,0
DB01118,73
DB01118,0
DB00715,73
DB01083,0
DB02703,73
DB02703,0
DB00254,73
DB00254,0
DB00461,73
DB00461,0
DB00250,73
DB00250,0
DB06724,73
DB06794,0
DB00469,73
DB01236,0
DB06723,73
DB06794,0
DB09280,73
DB09280,0
DB08909,73
DB08909,0
DB00334,73
DB00334,0
DB00834,73
DB01367,0
DB01138,73
DB00290,0
DB01136,73
DB01621,0
DB01137,73
DB01137,0
DB00338,73
DB00576,0
DB00582,73
DB01174,0
DB02703,73
DB08976,0
DB01254,73
DB09096,0
DB09073,73
DB01051,0
DB06603,73
DB04711,0
DB01032,73
DB01082,0
DB01141,73
DB01141,0
DB12070,73
DB12070,0
DB06742,73
DB01589,0
DB00531,73
DB00531,0
DB00537,73
DB00943,0
DB00976,73
DB00378,0
DB00745,73
DB00745,0
DB00376,73
DB00376,0
DB09073,73
DB09073,0
DB08933,73
DB08933,0
DB01118,73
DB08799,0
DB01072,73
DB01072,0
DB00178,73
DB00649,0
DB01254,73
DB01254,0
DB05812,73
DB06282,0
DB00243,73
DB00243,0
DB09570,73
DB09570,0
DB01254,73
DB00266,0
DB00619,73
DB00619,0
DB01254,73
DB01254,0
DB01124,73
DB01124,0
DB08933,73
DB04711,0
DB02709,73
DB02709,0
DB01182,73
DB01182,0
DB01611,73
DB06802,0
DB00783,73
DB01333,0
DB01243,73
DB01243,0
DB09330,73
DB09330,0
DB09296,73
DB09296,0
DB01589,73
DB01589,0
DB01182,73
DB01182,0
DB00542,73
DB06724,0
DB01072,73
DB00810,0
DB00790,73
DB00790,0
DB00622,73
DB00622,0
DB00623,73
DB00623,0
DB00624,73
DB06654,0
DB00734,73
DB00734,0
DB02703,73
DB02703,0
DB01601,73
DB01601,0
DB01110,73
DB01110,0
DB01115,73
DB09000,0
DB01118,73
DB01144,0
DB01211,73
DB00950,0
DB00741,73
DB06218,0
DB00320,73
DB00320,0
DB08958,73
DB08967,0
DB09238,73
DB00954,0
DB08933,73
DB00140,0
DB00834,73
DB00834,0
DB01203,73
DB01203,0
DB09054,73
DB04876,0
DB09118,73
DB00387,0
DB12267,73
DB12267,0
DB01229,73
DB01229,0
DB01221,73
DB00880,0
DB04868,73
DB04868,0
DB09118,73
DB09118,0
DB09330,73
DB09330,0
DB02703,73
DB02703,0
DB00501,73
DB00501,0
DB06717,73
DB00559,0
DB12332,73
DB09225,0
DB09031,73
DB00911,0
DB01024,73
DB01210,0
DB00541,73
DB00541,0
DB00972,73
DB00972,0
DB00188,73
DB00679,0
DB00320,73
DB00320,0
DB00091,73
DB00091,0
DB04552,73
DB04552,0
DB00677,73
DB01161,0
DB00715,73
DB00620,0
DB01026,73
DB00430,0
DB09054,73
DB09054,0
DB00834,73
DB00836,0
DB00196,73
DB00196,0
DB08820,73
DB00770,0
DB01254,73
DB01254,0
DB09118,73
DB09118,0
DB00027,73
DB05676,0
DB00379,73
DB00379,0
DB00834,73
DB00656,0
DB01026,73
DB11943,0
DB04876,73
DB04876,0
DB01275,73
DB01275,0
DB01601,73
DB01601,0
DB01263,73
DB01263,0
DB00519,73
DB00300,0
DB00501,73
DB01091,0
DB09280,73
DB09280,0
DB01072,73
DB06626,0
DB05812,73
DB05812,0
DB04911,73
DB04911,0
DB09073,73
DB09073,0
DB00834,73
DB00823,0
DB00396,73
DB00396,0
DB00398,73
DB00398,0
DB00872,73
DB11254,0
DB02703,73
DB00163,0
DB01263,73
DB01263,0
DB02709,73
DB02709,0
DB01167,73
DB01037,0
DB02703,73
DB00188,0
DB06210,73
DB06210,0
DB00398,73
DB00398,0
DB06717,73
DB06717,0
DB08864,73
DB00334,0
DB08865,73
DB11660,0
DB06212,73
DB00577,0
DB06210,73
DB01615,0
DB00178,73
DB00178,0
DB00834,73
DB09488,0
DB00582,73
DB00264,0
DB12332,73
DB12332,0
DB00759,73
DB00903,0
DB00752,73
DB00752,0
DB01062,73
DB01062,0
DB00973,73
DB00554,0
DB00972,73
DB00972,0
DB00976,73
DB09220,0
DB01261,73
DB11135,0
DB09477,73
DB09477,0
DB09330,73
DB11613,0
DB01558,73
DB01558,0
DB09048,73
DB09048,0
DB01129,73
DB01129,0
DB00091,73
DB08887,0
DB00481,73
DB00481,0
DB00482,73
DB00482,0
DB06290,73
DB01172,0
DB06717,73
DB09038,0
DB01026,73
DB01384,0
DB00199,73
DB00833,0
DB00220,73
DB00220,0
DB00224,73
DB00618,0
DB09065,73
DB03619,0
DB09073,73
DB06480,0
DB01591,73
DB09042,0
DB01340,73
DB01544,0
DB00661,73
DB00843,0
DB09065,73
DB09065,0
DB01348,73
DB01348,0
DB13879,73
DB13879,0
DB13878,73
DB13878,0
DB13874,73
DB13874,0
DB01340,73
DB01340,0
DB00518,73
DB01583,0
DB01118,73
DB01118,0
DB00285,73
DB01160,0
DB09118,73
DB08798,0
DB01037,73
DB00526,0
DB01261,73
DB01261,0
DB00289,73
DB00120,0
DB06717,73
DB06717,0
DB11574,73
DB11574,0
DB00520,73
DB00520,0
DB01232,73
DB09300,0
DB00458,73
DB09123,0
DB00501,73
DB05676,0
DB01026,73
DB01026,0
DB00834,73
DB00834,0
DB00705,73
DB00528,0
DB08820,73
DB00819,0
DB00836,73
DB01357,0
DB00570,73
DB00415,0
DB00501,73
DB00501,0
DB00834,73
DB01062,0
DB01229,73
DB00310,0
DB06603,73
DB06603,0
DB12598,73
DB00245,0
DB09280,73
DB09280,0
DB06636,73
DB02513,0
DB11730,73
DB00104,0
DB05812,73
DB05812,0
DB00280,73
DB01060,0
DB00281,73
DB00281,0
DB00285,73
DB01330,0
DB00531,73
DB05109,0
DB00537,73
DB00537,0
DB00703,73
DB00331,0
DB08881,73
DB06016,0
DB00188,73
DB00188,0
DB06290,73
DB00551,0
DB00351,73
DB01140,0
DB06717,73
DB06717,0
DB01254,73
DB01254,0
DB00655,73
DB00629,0
DB00188,73
DB09076,0
DB06290,73
DB06290,0
DB09048,73
DB09048,0
DB00244,73
DB00244,0
DB00705,73
DB00705,0
DB01244,73
DB01244,0
DB01242,73
DB01242,0
DB08933,73
DB06804,0
DB04951,73
DB02546,0
DB01156,73
DB01156,0
DB00472,73
DB00472,0
DB01167,73
DB01607,0
DB08881,73
DB08934,0
DB01243,73
DB01243,0
DB12001,73
DB12001,0
DB06767,73
DB06767,0
DB00519,73
DB00519,0
DB00398,73
DB06202,0
DB00975,73
DB00555,0
DB09118,73
DB00860,0
DB01254,73
DB08800,0
DB00972,73
DB00972,0
DB00396,73
DB00115,0
DB06603,73
DB06603,0
DB06290,73
DB06290,0
DB01621,73
DB00196,0
DB00525,73
DB00525,0
DB00951,73
DB00951,0
DB00950,73
DB00950,0
DB02703,73
DB00422,0
DB08933,73
DB08933,0
DB00496,73
DB00496,0
DB02703,73
DB08947,0
DB04855,73
DB04855,0
DB06603,73
DB00709,0
DB01211,73
DB11106,0
DB09118,73
DB06791,0
DB01357,73
DB01357,0
DB12332,73
DB12332,0
DB05521,73
DB05521,0
DB00246,73
DB00806,0
DB00243,73
DB00243,0
DB08820,73
DB00437,0
DB09075,73
DB01365,0
DB00227,73
DB00734,0
DB00224,73
DB11136,0
DB00691,73
DB00641,0
DB00220,73
DB08868,0
DB02703,73
DB00527,0
DB01118,73
DB00312,0
DB00196,73
DB04920,0
DB01087,73
DB01243,0
DB00966,73
DB00966,0
DB09048,73
DB09048,0
DB06636,73
DB00940,0
DB09054,73
DB09054,0
DB09289,73
DB00743,0
DB08816,73
DB01619,0
DB00810,73
DB00201,0
DB05381,73
DB00216,0
DB00421,73
DB01157,0
DB01601,73
DB00216,0
DB09291,73
DB09291,0
DB00975,73
DB00687,0
DB00976,73
DB00976,0
DB00970,73
DB09042,0
DB01559,73
DB01559,0
DB00972,73
DB00972,0
DB00196,73
DB00210,0
DB09118,73
DB09118,0
DB08933,73
DB11581,0
DB09118,73
DB00829,0
DB01263,73
DB01263,0
DB00582,73
DB00582,0
DB09065,73
DB09074,0
DB01087,73
DB12364,0
DB01085,73
DB01602,0
DB01263,73
DB01263,0
DB09280,73
DB09280,0
DB09054,73
DB00378,0
DB00834,73
DB00834,0
DB11079,73
DB11079,0
DB00834,73
DB00834,0
DB01036,73
DB01036,0
DB02703,73
DB02703,0
DB01197,73
DB05245,0
DB00705,73
DB00705,0
DB01104,73
DB01209,0
DB09073,73
DB00922,0
DB01233,73
DB09125,0
DB01232,73
DB08981,0
DB02703,73
DB00214,0
DB09330,73
DB09330,0
DB06290,73
DB06290,0
DB09073,73
DB00308,0
DB08820,73
DB08820,0
DB00472,73
DB00472,0
DB00470,73
DB01501,0
DB00477,73
DB00477,0
DB06717,73
DB01429,0
DB09280,73
DB09280,0
DB01357,73
DB01357,0
DB00238,73
DB00238,0
DB01127,73
DB05990,0
DB06717,73
DB11737,0
DB06287,73
DB06206,0
DB08933,73
DB08933,0
DB09330,73
DB00783,0
DB00540,73
DB00540,0
DB00549,73
DB00549,0
DB09330,73
DB00892,0
DB08933,73
DB08933,0
DB01051,73
DB01051,0
DB00219,73
DB00219,0
DB02703,73
DB00389,0
DB01403,73
DB01321,0
DB00907,73
DB00907,0
DB00908,73
DB00985,0
DB13874,73
DB09137,0
DB00722,73
DB00722,0
DB09073,73
DB00343,0
DB00503,73
DB00807,0
DB09054,73
DB09054,0
DB06717,73
DB06717,0
DB00972,73
DB01553,0
DB02703,73
DB01262,0
DB00970,73
DB00969,0
DB09218,73
DB00331,0
DB00975,73
DB01544,0
DB09215,73
DB00528,0
DB09212,73
DB09212,0
DB00705,73
DB03585,0
DB12026,73
DB12026,0
DB09118,73
DB09118,0
DB01181,73
DB01181,0
DB13879,73
DB01177,0
DB13878,73
DB01606,0
DB00501,73
DB00501,0
DB00976,73
DB00976,0
DB13874,73
DB06696,0
DB01211,73
DB01211,0
DB00420,73
DB00420,0
DB02703,73
DB00827,0
DB09167,73
DB09167,0
DB00584,73
DB11121,0
DB04743,73
DB04743,0
DB00582,73
DB00697,0
DB00220,73
DB00220,0
DB00588,73
DB00588,0
DB00224,73
DB11079,0
DB00726,73
DB00415,0
DB06708,73
DB09268,0
DB00351,73
DB00351,0
DB06700,73
DB06700,0
DB00883,73
DB00883,0
DB00950,73
DB00950,0
DB11613,73
DB00218,0
DB09048,73
DB09048,0
DB09330,73
DB01044,0
DB00285,73
DB00285,0
DB00283,73
DB00641,0
DB00622,73
DB00927,0
DB00289,73
DB00647,0
DB00462,73
DB06710,0
DB11730,73
DB09321,0
DB01023,73
DB01023,0
DB01026,73
DB01026,0
DB01023,73
DB01023,0
DB09065,73
DB00686,0
DB00492,73
DB00609,0
DB00503,73
DB01609,0
DB00422,73
DB00422,0
DB08976,73
DB01437,0
DB00313,73
DB08964,0
DB05812,73
DB00294,0
DB09120,73
DB01108,0
DB09291,73
DB09291,0
DB09073,73
DB09073,0
DB09048,73
DB09214,0
DB00582,73
DB00582,0
DB01032,73
DB01032,0
DB09330,73
DB09330,0
DB00440,73
DB00440,0
DB01221,73
DB01221,0
DB09291,73
DB09291,0
DB09048,73
DB06589,0
DB01098,73
DB01098,0
DB00412,73
DB00412,0
DB01093,73
DB01093,0
DB00227,73
DB00227,0
DB00220,73
DB00480,0
DB08933,73
DB05630,0
DB00582,73
DB00613,0
DB00238,73
DB00238,0
DB00588,73
DB00588,0
DB08933,73
DB08933,0
DB09048,73
DB00923,0
DB00916,73
DB00916,0
DB00912,73
DB00912,0
DB08827,73
DB08827,0
DB00976,73
DB00976,0
DB00582,73
DB00582,0
DB09048,73
DB01051,0
DB01319,73
DB01084,0
DB08820,73
DB08820,0
DB00234,73
DB00268,0
DB09291,73
DB00661,0
DB00571,73
DB01005,0
DB01016,73
DB01016,0
DB01011,73
DB01011,0
DB06290,73
DB06290,0
DB09073,73
DB01336,0
DB00705,73
DB00705,0
DB00701,73
DB00701,0
DB00834,73
DB01353,0
DB00783,73
DB00783,0
DB01074,73
DB01074,0
DB01211,73
DB00742,0
DB00295,73
DB00894,0
DB01032,73
DB01032,0
DB02703,73
DB02703,0
DB02703,73
DB01223,0
DB00582,73
DB00974,0
DB09330,73
DB09330,0
DB01029,73
DB09090,0
DB00822,73
DB00822,0
DB01023,73
DB00441,0
DB01026,73
DB06193,0
DB00997,73
DB00997,0
DB08881,73
DB08881,0
DB01149,73
DB01149,0
DB09073,73
DB01157,0
DB01087,73
DB01087,0
DB08933,73
DB01103,0
DB01149,73
DB01149,0
DB00704,73
DB00704,0
DB00701,73
DB00701,0
DB06717,73
DB06717,0
DB00313,73
DB04574,0
DB00857,73
DB00357,0
DB09570,73
DB00619,0
DB08820,73
DB00525,0
DB08943,73
DB11730,0
DB01059,73
DB01059,0
DB09048,73
DB00399,0
DB00496,73
DB01118,0
DB01014,73
DB01014,0
DB00220,73
DB00220,0
DB00227,73
DB00227,0
DB01072,73
DB01072,0
DB00224,73
DB00224,0
DB00370,73
DB06410,0
DB00373,73
DB00829,0
DB01093,73
DB01093,0
DB00257,73
DB01135,0
DB00254,73
DB09020,0
DB01263,73
DB01263,0
DB00976,73
DB00976,0
DB00570,73
DB00570,0
DB00571,73
DB09080,0
DB01024,73
DB00193,0
DB01167,73
DB01167,0
DB00091,73
DB09396,0
DB09065,73
DB01615,0
DB06290,73
DB01420,0
DB06203,73
DB06203,0
DB01601,73
DB00559,0
DB01127,73
DB01226,0
DB00224,73
DB00224,0
DB00681,73
DB00552,0
DB06717,73
DB06717,0
DB09048,73
DB00769,0
DB00863,73
DB06414,0
DB00864,73
DB01624,0
DB09048,73
DB08867,0
DB06717,73
DB06717,0
DB01131,73
DB01131,0
DB00398,73
DB01608,0
DB01173,73
DB01173,0
DB09118,73
DB09118,0
DB00396,73
DB00396,0
DB01190,73
DB04844,0
DB00390,73
DB12161,0
DB00741,73
DB00734,0
DB06717,73
DB06717,0
DB00744,73
DB01414,0
DB08820,73
DB08820,0
DB00748,73
DB00633,0
DB06603,73
DB01248,0
DB02703,73
DB00561,0
DB04896,73
DB04896,0
DB00783,73
DB01189,0
DB00208,73
DB00208,0
DB09048,73
DB09048,0
DB13179,73
DB13179,0
DB00744,73
DB00744,0
DB00243,73
DB00243,0
DB06717,73
DB01005,0
DB00208,73
DB00208,0
DB08897,73
DB00970,0
DB01026,73
DB01026,0
DB13878,73
DB00275,0
DB13879,73
DB12267,0
DB09330,73
DB00364,0
DB09462,73
DB00993,0
DB00224,73
DB00224,0
DB08816,73
DB08816,0
DB00664,73
DB00193,0
DB09048,73
DB09048,0
DB02703,73
DB02703,0
DB08901,73
DB08901,0
DB06700,73
DB06700,0
DB06290,73
DB00453,0
DB06290,73
DB06290,0
DB01601,73
DB00794,0
DB08820,73
DB00390,0
DB08881,73
DB01076,0
DB01072,73
DB01072,0
DB06717,73
DB06717,0
DB06603,73
DB06603,0
DB01321,73
DB01039,0
DB09073,73
DB09073,0
DB09120,73
DB09120,0
DB09048,73
DB00216,0
DB06700,73
DB00467,0
DB00270,73
DB00270,0
DB00472,73
DB00472,0
DB00477,73
DB01365,0
DB00476,73
DB00476,0
DB08981,73
DB08981,0
DB08984,73
DB08984,0
DB08881,73
DB08881,0
